bundle,prefix,animation,sprite,palette,palette_status,sprite_width,sprite_height,trim_width,trim_height,bbox_left,bbox_top,bbox_right,bbox_bottom,path
battle_unit2,darklightBomberM,injuredall,darklightBomberM_injuredall_0,darklightBomberM_palette,applied,35,44,33,42,1,1,34,43,Sprites/Pixel/battle_unit2/darklightBomberM/darklightBomberM_injuredall_0.png
battle_unit2,darklightBomberM,attack2,darklightBomberM_attack2_4,darklightBomberM_palette,applied,29,46,27,44,1,1,28,45,Sprites/Pixel/battle_unit2/darklightBomberM/darklightBomberM_attack2_4.png
battle_unit2,darklightBomberM,throw,darklightBomberM_throw_3,darklightBomberM_palette,applied,33,47,31,45,1,1,32,46,Sprites/Pixel/battle_unit2/darklightBomberM/darklightBomberM_throw_3.png
battle_unit2,darklightCrossbowMset01,injuredall,darklightCrossbowMset01_injuredall_6,darklightCrossbowMset01_palette,applied,31,42,29,40,1,1,30,41,Sprites/Pixel/battle_unit2/darklightCrossbowMset01/darklightCrossbowMset01_injuredall_6.png
battle_unit2,darklightGuradianM,injuredall,darklightGuradianM_injuredall_9,darklightGuradianM_palette,applied,42,28,40,26,1,1,41,27,Sprites/Pixel/battle_unit2/darklightGuradianM/darklightGuradianM_injuredall_9.png
battle_unit2,darklightDarkwizzardF,move,darklightDarkwizzardF_move_7,darklightDarkwizzardF_palette,applied,28,47,26,45,1,1,27,46,Sprites/Pixel/battle_unit2/darklightDarkwizzardF/darklightDarkwizzardF_move_7.png
battle_unit2,crimsonassassinm2set01,cast,crimsonassassinm2set01_cast_0,crimsonassassinm2set01_palette,applied,39,39,37,37,1,1,38,38,Sprites/Pixel/battle_unit2/crimsonassassinm2set01/crimsonassassinm2set01_cast_0.png
battle_unit2,HcheckboardMset01,wait,HcheckboardMset01_wait_9,HcheckboardMset01_palette,applied,20,46,18,44,1,1,19,45,Sprites/Pixel/battle_unit2/HcheckboardMset01/HcheckboardMset01_wait_9.png
battle_unit2,darklightMajinMset01,idle,darklightMajinMset01_idle_6,darklightMajinMset01_palette,applied,30,43,28,41,1,1,29,42,Sprites/Pixel/battle_unit2/darklightMajinMset01/darklightMajinMset01_idle_6.png
battle_unit2,darklightBomberM,injured2,darklightBomberM_injured2_0,darklightBomberM_palette,applied,29,41,27,39,1,1,28,40,Sprites/Pixel/battle_unit2/darklightBomberM/darklightBomberM_injured2_0.png
battle_unit2,crimsonAssassinM4set01,injuredall,crimsonAssassinM4set01_injuredall_2,crimsonAssassinM4set01_palette,applied,38,43,36,41,1,1,37,42,Sprites/Pixel/battle_unit2/crimsonAssassinM4set01/crimsonAssassinM4set01_injuredall_2.png
battle_unit2,crimsonAssassinM4set01,crouch,crimsonAssassinM4set01_crouch_1,crimsonAssassinM4set01_palette,applied,37,41,35,39,1,1,36,40,Sprites/Pixel/battle_unit2/crimsonAssassinM4set01/crimsonAssassinM4set01_crouch_1.png
battle_unit2,crimsonassassinm2set01,attack,crimsonassassinm2set01_attack_5,crimsonassassinm2set01_palette,applied,36,44,34,42,1,1,35,43,Sprites/Pixel/battle_unit2/crimsonassassinm2set01/crimsonassassinm2set01_attack_5.png
battle_unit2,darklightGuradianM,wait,darklightGuradianM_wait_3,darklightGuradianM_palette,applied,22,50,20,48,1,1,21,49,Sprites/Pixel/battle_unit2/darklightGuradianM/darklightGuradianM_wait_3.png
battle_unit2,darklightBomberM,move,darklightBomberM_move_0,darklightBomberM_palette,applied,22,45,20,43,1,1,21,44,Sprites/Pixel/battle_unit2/darklightBomberM/darklightBomberM_move_0.png
battle_unit2,darklightDarkwizzardF,injuredall,darklightDarkwizzardF_injuredall_6,darklightDarkwizzardF_palette,applied,35,41,33,39,1,1,34,40,Sprites/Pixel/battle_unit2/darklightDarkwizzardF/darklightDarkwizzardF_injuredall_6.png
battle_unit2,darklightMajinMset01,injuredall,darklightMajinMset01_injuredall_10,darklightMajinMset01_palette,applied,32,41,30,39,1,1,31,40,Sprites/Pixel/battle_unit2/darklightMajinMset01/darklightMajinMset01_injuredall_10.png
battle_unit2,crimsonPriestFset01,injuredall,crimsonPriestFset01_injuredall_10,crimsonPriestFset01_palette,applied,30,49,28,47,1,1,29,48,Sprites/Pixel/battle_unit2/crimsonPriestFset01/crimsonPriestFset01_injuredall_10.png
battle_unit2,darklightBomberM,charge,darklightBomberM_charge_4,darklightBomberM_palette,applied,37,44,35,42,1,1,36,43,Sprites/Pixel/battle_unit2/darklightBomberM/darklightBomberM_charge_4.png
battle_unit2,darklightCrossbowMset01,reload,darklightCrossbowMset01_reload_0,darklightCrossbowMset01_palette,applied,26,44,24,42,1,1,25,43,Sprites/Pixel/battle_unit2/darklightCrossbowMset01/darklightCrossbowMset01_reload_0.png
battle_unit2,crimsonassassinm2set01,injuredall,crimsonassassinm2set01_injuredall_9,crimsonassassinm2set01_palette,applied,42,39,40,37,1,1,41,38,Sprites/Pixel/battle_unit2/crimsonassassinm2set01/crimsonassassinm2set01_injuredall_9.png
battle_unit2,crimsonAssassinM4set01,attack,crimsonAssassinM4set01_attack_9,crimsonAssassinM4set01_palette,applied,39,42,37,40,1,1,38,41,Sprites/Pixel/battle_unit2/crimsonAssassinM4set01/crimsonAssassinM4set01_attack_9.png
battle_unit2,darklightBomberM,injuredall,darklightBomberM_injuredall_11,darklightBomberM_palette,applied,43,33,41,31,1,1,42,32,Sprites/Pixel/battle_unit2/darklightBomberM/darklightBomberM_injuredall_11.png
battle_unit2,crimsonAssassinM4set01,crouch,crimsonAssassinM4set01_crouch_0,crimsonAssassinM4set01_palette,applied,36,39,34,37,1,1,35,38,Sprites/Pixel/battle_unit2/crimsonAssassinM4set01/crimsonAssassinM4set01_crouch_0.png
battle_unit2,darklightDarkwizzardF,attack,darklightDarkwizzardF_attack_2,darklightDarkwizzardF_palette,applied,36,47,34,45,1,1,35,46,Sprites/Pixel/battle_unit2/darklightDarkwizzardF/darklightDarkwizzardF_attack_2.png
battle_unit2,darklightGuradianM,attack,darklightGuradianM_attack_4,darklightGuradianM_palette,applied,23,50,21,48,1,1,22,49,Sprites/Pixel/battle_unit2/darklightGuradianM/darklightGuradianM_attack_4.png
battle_unit2,crimsonAssassinM4set01,walk,crimsonAssassinM4set01_walk_3,crimsonAssassinM4set01_palette,applied,40,44,38,42,1,1,39,43,Sprites/Pixel/battle_unit2/crimsonAssassinM4set01/crimsonAssassinM4set01_walk_3.png
battle_unit2,crimsonPriestFset01,walk,crimsonPriestFset01_walk_1,crimsonPriestFset01_palette,applied,31,49,29,47,1,1,30,48,Sprites/Pixel/battle_unit2/crimsonPriestFset01/crimsonPriestFset01_walk_1.png
battle_unit2,crimsonAssassinM4set01,injuredall,crimsonAssassinM4set01_injuredall_0,crimsonAssassinM4set01_palette,applied,38,43,36,41,1,1,37,42,Sprites/Pixel/battle_unit2/crimsonAssassinM4set01/crimsonAssassinM4set01_injuredall_0.png
battle_unit2,darklightCrossbowMset01,injured,darklightCrossbowMset01_injured_1,darklightCrossbowMset01_palette,applied,31,44,29,42,1,1,30,43,Sprites/Pixel/battle_unit2/darklightCrossbowMset01/darklightCrossbowMset01_injured_1.png
battle_unit2,crimsonAssassinM4set01,idle,crimsonAssassinM4set01_idle_0,crimsonAssassinM4set01_palette,applied,31,44,29,42,1,1,30,43,Sprites/Pixel/battle_unit2/crimsonAssassinM4set01/crimsonAssassinM4set01_idle_0.png
battle_unit2,darklightGuradianM,injuredall,darklightGuradianM_injuredall_7,darklightGuradianM_palette,applied,41,29,39,27,1,1,40,28,Sprites/Pixel/battle_unit2/darklightGuradianM/darklightGuradianM_injuredall_7.png
battle_unit2,darklightGuradianM,injured,darklightGuradianM_injured_1,darklightGuradianM_palette,applied,28,42,26,40,1,1,27,41,Sprites/Pixel/battle_unit2/darklightGuradianM/darklightGuradianM_injured_1.png
battle_unit2,darklightGuradianM,wait,darklightGuradianM_wait_4,darklightGuradianM_palette,applied,22,50,20,48,1,1,21,49,Sprites/Pixel/battle_unit2/darklightGuradianM/darklightGuradianM_wait_4.png
battle_unit2,crimsonAssassinM4set01,attack,crimsonAssassinM4set01_attack_4,crimsonAssassinM4set01_palette,applied,37,44,35,42,1,1,36,43,Sprites/Pixel/battle_unit2/crimsonAssassinM4set01/crimsonAssassinM4set01_attack_4.png
battle_unit2,HcheckboardMset01,injured2,HcheckboardMset01_injured2_1,HcheckboardMset01_palette,applied,27,43,25,41,1,1,26,42,Sprites/Pixel/battle_unit2/HcheckboardMset01/HcheckboardMset01_injured2_1.png
battle_unit2,darklightDarkwizzardF,injuredall,darklightDarkwizzardF_injuredall_10,darklightDarkwizzardF_palette,applied,31,41,29,39,1,1,30,40,Sprites/Pixel/battle_unit2/darklightDarkwizzardF/darklightDarkwizzardF_injuredall_10.png
battle_unit2,darklightCrossbowMset01,jumpUp,darklightCrossbowMset01_jumpUp_0,darklightCrossbowMset01_palette,applied,30,48,28,46,1,1,29,47,Sprites/Pixel/battle_unit2/darklightCrossbowMset01/darklightCrossbowMset01_jumpUp_0.png
battle_unit2,crimsonAssassinM4set01,injured2,crimsonAssassinM4set01_injured2_0,crimsonAssassinM4set01_palette,applied,30,43,28,41,1,1,29,42,Sprites/Pixel/battle_unit2/crimsonAssassinM4set01/crimsonAssassinM4set01_injured2_0.png
battle_unit2,darklightGuradianM,injuredall,darklightGuradianM_injuredall_3,darklightGuradianM_palette,applied,44,32,42,30,1,1,43,31,Sprites/Pixel/battle_unit2/darklightGuradianM/darklightGuradianM_injuredall_3.png
battle_unit2,darklightCrossbowMset01,idle,darklightCrossbowMset01_idle_3,darklightCrossbowMset01_palette,applied,31,45,29,43,1,1,30,44,Sprites/Pixel/battle_unit2/darklightCrossbowMset01/darklightCrossbowMset01_idle_3.png
battle_unit2,grasslong,cut,grasslong_cut_2,grasslong_palette,applied,37,21,35,19,1,1,36,20,Sprites/Pixel/battle_unit2/grasslong/grasslong_cut_2.png
battle_unit2,darklightGuradianM,attackhandle,darklightGuradianM_attackhandle_1,darklightGuradianM_palette,applied,34,41,32,39,1,1,33,40,Sprites/Pixel/battle_unit2/darklightGuradianM/darklightGuradianM_attackhandle_1.png
battle_unit2,darklightGuradianM,jumpUp,darklightGuradianM_jumpUp_0,darklightGuradianM_palette,applied,32,46,30,44,1,1,31,45,Sprites/Pixel/battle_unit2/darklightGuradianM/darklightGuradianM_jumpUp_0.png
battle_unit2,crimsonAssassinM4set01,attack,crimsonAssassinM4set01_attack_12,crimsonAssassinM4set01_palette,applied,36,40,34,38,1,1,35,39,Sprites/Pixel/battle_unit2/crimsonAssassinM4set01/crimsonAssassinM4set01_attack_12.png
battle_unit2,darklightCrossbowMset01,walk,darklightCrossbowMset01_walk_2,darklightCrossbowMset01_palette,applied,31,43,29,41,1,1,30,42,Sprites/Pixel/battle_unit2/darklightCrossbowMset01/darklightCrossbowMset01_walk_2.png
battle_unit2,crimsonassassinm2set01,throw,crimsonassassinm2set01_throw_1,crimsonassassinm2set01_palette,applied,39,38,37,36,1,1,38,37,Sprites/Pixel/battle_unit2/crimsonassassinm2set01/crimsonassassinm2set01_throw_1.png
battle_unit2,CrimsonAssassinMset01,wait,CrimsonAssassinMset01_wait_3,CrimsonAssassinMset01_palette,applied,21,48,19,46,1,1,20,47,Sprites/Pixel/battle_unit2/CrimsonAssassinMset01/CrimsonAssassinMset01_wait_3.png
battle_unit2,darklightGuradianM,injuredall,darklightGuradianM_injuredall_12,darklightGuradianM_palette,applied,29,43,27,41,1,1,28,42,Sprites/Pixel/battle_unit2/darklightGuradianM/darklightGuradianM_injuredall_12.png
battle_unit2,darklightBomberM,attack,darklightBomberM_attack_3,darklightBomberM_palette,applied,41,38,39,36,1,1,40,37,Sprites/Pixel/battle_unit2/darklightBomberM/darklightBomberM_attack_3.png
battle_unit2,darklightBomberM,idle,darklightBomberM_idle_4,darklightBomberM_palette,applied,33,49,31,47,1,1,32,48,Sprites/Pixel/battle_unit2/darklightBomberM/darklightBomberM_idle_4.png
battle_unit2,darklightGuradianM,cast,darklightGuradianM_cast_4,darklightGuradianM_palette,applied,25,43,23,41,1,1,24,42,Sprites/Pixel/battle_unit2/darklightGuradianM/darklightGuradianM_cast_4.png
battle_unit2,darklightGuradianM,charge,darklightGuradianM_charge_0,darklightGuradianM_palette,applied,34,47,32,45,1,1,33,46,Sprites/Pixel/battle_unit2/darklightGuradianM/darklightGuradianM_charge_0.png
battle_unit2,crimsonassassinm2set01,cast,crimsonassassinm2set01_cast_2,crimsonassassinm2set01_palette,applied,37,40,35,38,1,1,36,39,Sprites/Pixel/battle_unit2/crimsonassassinm2set01/crimsonassassinm2set01_cast_2.png
battle_unit2,crimsonAssassinM4set01,attack,crimsonAssassinM4set01_attack_5,crimsonAssassinM4set01_palette,applied,36,44,34,42,1,1,35,43,Sprites/Pixel/battle_unit2/crimsonAssassinM4set01/crimsonAssassinM4set01_attack_5.png
battle_unit2,darklightBomberM,injuredall,darklightBomberM_injuredall_6,darklightBomberM_palette,applied,29,41,27,39,1,1,28,40,Sprites/Pixel/battle_unit2/darklightBomberM/darklightBomberM_injuredall_6.png
battle_unit2,HcheckboardMset01,move,HcheckboardMset01_move_4,HcheckboardMset01_palette,applied,23,46,21,44,1,1,22,45,Sprites/Pixel/battle_unit2/HcheckboardMset01/HcheckboardMset01_move_4.png
battle_unit2,darklightBomberM,cheer,darklightBomberM_cheer_0,darklightBomberM_palette,applied,23,47,21,45,1,1,22,46,Sprites/Pixel/battle_unit2/darklightBomberM/darklightBomberM_cheer_0.png
battle_unit2,darklightDarkwizzardF,injured2,darklightDarkwizzardF_injured2_0,darklightDarkwizzardF_palette,applied,35,41,33,39,1,1,34,40,Sprites/Pixel/battle_unit2/darklightDarkwizzardF/darklightDarkwizzardF_injured2_0.png
battle_unit2,darklightCrossbowMset01,injuredall,darklightCrossbowMset01_injuredall_11,darklightCrossbowMset01_palette,applied,44,31,42,29,1,1,43,30,Sprites/Pixel/battle_unit2/darklightCrossbowMset01/darklightCrossbowMset01_injuredall_11.png
battle_unit2,crimsonPriestFset01,injuredall,crimsonPriestFset01_injuredall_11,crimsonPriestFset01_palette,applied,49,30,47,28,1,1,48,29,Sprites/Pixel/battle_unit2/crimsonPriestFset01/crimsonPriestFset01_injuredall_11.png
battle_unit2,darklightMajinMset01,injured,darklightMajinMset01_injured_1,darklightMajinMset01_palette,applied,32,41,30,39,1,1,31,40,Sprites/Pixel/battle_unit2/darklightMajinMset01/darklightMajinMset01_injured_1.png
battle_unit2,darklightCrossbowMset01,injured2,darklightCrossbowMset01_injured2_1,darklightCrossbowMset01_palette,applied,31,43,29,41,1,1,30,42,Sprites/Pixel/battle_unit2/darklightCrossbowMset01/darklightCrossbowMset01_injured2_1.png
battle_unit2,HcheckboardMset01,run,HcheckboardMset01_run_1,HcheckboardMset01_palette,applied,18,42,16,40,1,1,17,41,Sprites/Pixel/battle_unit2/HcheckboardMset01/HcheckboardMset01_run_1.png
battle_unit2,darklightGuradianM,attack2,darklightGuradianM_attack2_5,darklightGuradianM_palette,applied,33,49,31,47,1,1,32,48,Sprites/Pixel/battle_unit2/darklightGuradianM/darklightGuradianM_attack2_5.png
battle_unit2,CrimsonAssassinMset01,move,CrimsonAssassinMset01_move_1,CrimsonAssassinMset01_palette,applied,23,46,21,44,1,1,22,45,Sprites/Pixel/battle_unit2/CrimsonAssassinMset01/CrimsonAssassinMset01_move_1.png
battle_unit2,crimsonPriestFset01,idle,crimsonPriestFset01_idle_0,crimsonPriestFset01_palette,applied,30,54,28,52,1,1,29,53,Sprites/Pixel/battle_unit2/crimsonPriestFset01/crimsonPriestFset01_idle_0.png
battle_unit2,darklightBomberM,cast,darklightBomberM_cast_4,darklightBomberM_palette,applied,29,45,27,43,1,1,28,44,Sprites/Pixel/battle_unit2/darklightBomberM/darklightBomberM_cast_4.png
battle_unit2,darklightMajinMset01,throw,darklightMajinMset01_throw_1,darklightMajinMset01_palette,applied,41,39,39,37,1,1,40,38,Sprites/Pixel/battle_unit2/darklightMajinMset01/darklightMajinMset01_throw_1.png
battle_unit2,darklightDarkwizzardF,charge,darklightDarkwizzardF_charge_4,darklightDarkwizzardF_palette,applied,36,47,34,45,1,1,35,46,Sprites/Pixel/battle_unit2/darklightDarkwizzardF/darklightDarkwizzardF_charge_4.png
battle_unit2,crimsonPriestFset01,move,crimsonPriestFset01_move_0,crimsonPriestFset01_palette,applied,29,50,27,48,1,1,28,49,Sprites/Pixel/battle_unit2/crimsonPriestFset01/crimsonPriestFset01_move_0.png
battle_unit2,darklightGuradianM,walk,darklightGuradianM_walk_2,darklightGuradianM_palette,applied,26,46,24,44,1,1,25,45,Sprites/Pixel/battle_unit2/darklightGuradianM/darklightGuradianM_walk_2.png
battle_unit2,crimsonPriestFset01,injured2,crimsonPriestFset01_injured2_1,crimsonPriestFset01_palette,applied,38,47,36,45,1,1,37,46,Sprites/Pixel/battle_unit2/crimsonPriestFset01/crimsonPriestFset01_injured2_1.png
battle_unit2,crimsonassassinm2set01,jumpUp,crimsonassassinm2set01_jumpUp_1,crimsonassassinm2set01_palette,applied,37,44,35,42,1,1,36,43,Sprites/Pixel/battle_unit2/crimsonassassinm2set01/crimsonassassinm2set01_jumpUp_1.png
battle_unit2,darklightDarkwizzardF,wait,darklightDarkwizzardF_wait_2,darklightDarkwizzardF_palette,applied,24,48,22,46,1,1,23,47,Sprites/Pixel/battle_unit2/darklightDarkwizzardF/darklightDarkwizzardF_wait_2.png
battle_unit2,darklightGuradianM,walk,darklightGuradianM_walk_1,darklightGuradianM_palette,applied,23,45,21,43,1,1,22,44,Sprites/Pixel/battle_unit2/darklightGuradianM/darklightGuradianM_walk_1.png
battle_unit2,darklightBomberM,idle,darklightBomberM_idle_7,darklightBomberM_palette,applied,33,50,31,48,1,1,32,49,Sprites/Pixel/battle_unit2/darklightBomberM/darklightBomberM_idle_7.png
battle_unit2,darklightCrossbowMset01,injuredall,darklightCrossbowMset01_injuredall_12,darklightCrossbowMset01_palette,applied,31,43,29,41,1,1,30,42,Sprites/Pixel/battle_unit2/darklightCrossbowMset01/darklightCrossbowMset01_injuredall_12.png
battle_unit2,HcheckboardMset01,move,HcheckboardMset01_move_6,HcheckboardMset01_palette,applied,18,44,16,42,1,1,17,43,Sprites/Pixel/battle_unit2/HcheckboardMset01/HcheckboardMset01_move_6.png
battle_unit2,darklightBomberM,throw,darklightBomberM_throw_1,darklightBomberM_palette,applied,32,46,30,44,1,1,31,45,Sprites/Pixel/battle_unit2/darklightBomberM/darklightBomberM_throw_1.png
battle_unit2,crimsonAssassinM4set01,cast,crimsonAssassinM4set01_cast_5,crimsonAssassinM4set01_palette,applied,40,41,38,39,1,1,39,40,Sprites/Pixel/battle_unit2/crimsonAssassinM4set01/crimsonAssassinM4set01_cast_5.png
battle_unit2,darklightBomberM,throw,darklightBomberM_throw_2,darklightBomberM_palette,applied,30,48,28,46,1,1,29,47,Sprites/Pixel/battle_unit2/darklightBomberM/darklightBomberM_throw_2.png
battle_unit2,darklightGuradianM,walk,darklightGuradianM_walk_4,darklightGuradianM_palette,applied,25,49,23,47,1,1,24,48,Sprites/Pixel/battle_unit2/darklightGuradianM/darklightGuradianM_walk_4.png
battle_unit2,darklightCrossbowMset01,walk,darklightCrossbowMset01_walk_0,darklightCrossbowMset01_palette,applied,32,42,30,40,1,1,31,41,Sprites/Pixel/battle_unit2/darklightCrossbowMset01/darklightCrossbowMset01_walk_0.png
battle_unit2,crimsonassassinm2set01,injuredall,crimsonassassinm2set01_injuredall_15,crimsonassassinm2set01_palette,applied,44,36,42,34,1,1,43,35,Sprites/Pixel/battle_unit2/crimsonassassinm2set01/crimsonassassinm2set01_injuredall_15.png
battle_unit2,darklightBomberM,wait,darklightBomberM_wait_5,darklightBomberM_palette,applied,23,49,21,47,1,1,22,48,Sprites/Pixel/battle_unit2/darklightBomberM/darklightBomberM_wait_5.png
battle_unit2,darklightDarkwizzardF,attack,darklightDarkwizzardF_attack_5,darklightDarkwizzardF_palette,applied,34,48,32,46,1,1,33,47,Sprites/Pixel/battle_unit2/darklightDarkwizzardF/darklightDarkwizzardF_attack_5.png
battle_unit2,crimsonassassinm2set01,attack,crimsonassassinm2set01_attack_9,crimsonassassinm2set01_palette,applied,39,42,37,40,1,1,38,41,Sprites/Pixel/battle_unit2/crimsonassassinm2set01/crimsonassassinm2set01_attack_9.png
battle_unit2,crimsonAssassinM4set01,attack2,crimsonAssassinM4set01_attack2_5,crimsonAssassinM4set01_palette,applied,40,43,38,41,1,1,39,42,Sprites/Pixel/battle_unit2/crimsonAssassinM4set01/crimsonAssassinM4set01_attack2_5.png
battle_unit2,darklightGuradianM,injuredall,darklightGuradianM_injuredall_1,darklightGuradianM_palette,applied,44,32,42,30,1,1,43,31,Sprites/Pixel/battle_unit2/darklightGuradianM/darklightGuradianM_injuredall_1.png
battle_unit2,crimsonAssassinM4set01,walk,crimsonAssassinM4set01_walk_0,crimsonAssassinM4set01_palette,applied,44,41,42,39,1,1,43,40,Sprites/Pixel/battle_unit2/crimsonAssassinM4set01/crimsonAssassinM4set01_walk_0.png
battle_unit2,HcheckboardMset01,wait,HcheckboardMset01_wait_1,HcheckboardMset01_palette,applied,20,47,18,45,1,1,19,46,Sprites/Pixel/battle_unit2/HcheckboardMset01/HcheckboardMset01_wait_1.png
battle_unit2,darklightCrossbowMset01,crouch,darklightCrossbowMset01_crouch_1,darklightCrossbowMset01_palette,applied,30,43,28,41,1,1,29,42,Sprites/Pixel/battle_unit2/darklightCrossbowMset01/darklightCrossbowMset01_crouch_1.png
battle_unit2,grasslong,cut,grasslong_cut_5,grasslong_palette,applied,50,41,48,39,1,1,49,40,Sprites/Pixel/battle_unit2/grasslong/grasslong_cut_5.png
battle_unit2,crimsonPriestFset01,wait,crimsonPriestFset01_wait_1,crimsonPriestFset01_palette,applied,25,53,23,51,1,1,24,52,Sprites/Pixel/battle_unit2/crimsonPriestFset01/crimsonPriestFset01_wait_1.png
