group,bundle,texture,width,height,trim_width,trim_height,path
character_head,icon_character_head1,character_head_tbossstrengthmset03,64,64,60,60,Sprites/Pixel/character_head/icon_character_head1/character_head_tbossstrengthmset03.png
character_head,icon_character_head1,character_head_hsolomonpremiermset01,64,64,46,56,Sprites/Pixel/character_head/icon_character_head1/character_head_hsolomonpremiermset01.png
character_head,icon_character_head1,character_head_hluciayoungcolonelmset01,64,64,58,58,Sprites/Pixel/character_head/icon_character_head1/character_head_hluciayoungcolonelmset01.png
character_head,icon_character_head1,character_head_hknightshorsefset01,64,64,48,58,Sprites/Pixel/character_head/icon_character_head1/character_head_hknightshorsefset01.png
character_head,icon_character_head1,character_head_npc56,64,64,42,58,Sprites/Pixel/character_head/icon_character_head1/character_head_npc56.png
character_head,icon_character_head1,character_head_tarotguardm2set01,64,64,60,60,Sprites/Pixel/character_head/icon_character_head1/character_head_tarotguardm2set01.png
character_head,icon_character_head1,character_head_monsterraccoonmset06,64,64,52,54,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterraccoonmset06.png
character_head,icon_character_head1,character_head_tbosspentaclesmset01,64,64,60,60,Sprites/Pixel/character_head/icon_character_head1/character_head_tbosspentaclesmset01.png
character_head,icon_character_head1,character_head_darklightmajinmset01,64,64,58,52,Sprites/Pixel/character_head/icon_character_head1/character_head_darklightmajinmset01.png
character_head,icon_character_head1,character_head_hplayerleaderadafset01,64,64,42,52,Sprites/Pixel/character_head/icon_character_head1/character_head_hplayerleaderadafset01.png
character_head,icon_character_head1,character_head_tarotsummonermset01,64,64,53,57,Sprites/Pixel/character_head/icon_character_head1/character_head_tarotsummonermset01.png
character_head,icon_character_head1,character_head_monsterslimem3set01,64,64,60,60,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterslimem3set01.png
character_head,icon_character_head1,character_head_luciawolffset01,64,64,52,58,Sprites/Pixel/character_head/icon_character_head1/character_head_luciawolffset01.png
character_head,icon_character_head1,character_head_knightsguardianmset02,64,64,45,60,Sprites/Pixel/character_head/icon_character_head1/character_head_knightsguardianmset02.png
character_head,icon_character_head1,character_head_yserindeknightslancermset01,64,64,48,58,Sprites/Pixel/character_head/icon_character_head1/character_head_yserindeknightslancermset01.png
character_head,icon_character_head1,character_head_hluciaaugurfdeerfset01,64,64,56,58,Sprites/Pixel/character_head/icon_character_head1/character_head_hluciaaugurfdeerfset01.png
character_head,icon_character_head1,character_head_tbosshierophantmset01,64,64,60,49,Sprites/Pixel/character_head/icon_character_head1/character_head_tbosshierophantmset01.png
character_head,icon_character_head1,character_head_hluciasilverwolffset01,64,64,45,54,Sprites/Pixel/character_head/icon_character_head1/character_head_hluciasilverwolffset01.png
character_head,icon_character_head1,character_head_darklightdarkwizzardfset02,64,64,40,54,Sprites/Pixel/character_head/icon_character_head1/character_head_darklightdarkwizzardfset02.png
character_head,icon_character_head1,character_head_militaryberserkermset01,64,64,42,58,Sprites/Pixel/character_head/icon_character_head1/character_head_militaryberserkermset01.png
character_head,icon_character_head1,character_head_knightslongswordf2set01,64,64,44,60,Sprites/Pixel/character_head/icon_character_head1/character_head_knightslongswordf2set01.png
character_head,icon_character_head1,character_head_lionknightsguardianmset01,64,64,52,60,Sprites/Pixel/character_head/icon_character_head1/character_head_lionknightsguardianmset01.png
character_head,icon_character_head1,character_head_monsterslimemset02,64,64,56,58,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterslimemset02.png
character_head,icon_character_head1,character_head_npc81,64,64,48,52,Sprites/Pixel/character_head/icon_character_head1/character_head_npc81.png
character_head,icon_character_head1,character_head_monsterwolfset05,64,64,52,54,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterwolfset05.png
character_head,icon_character_head1,character_head_hknightspaladinfset09,64,64,62,60,Sprites/Pixel/character_head/icon_character_head1/character_head_hknightspaladinfset09.png
character_head,icon_character_head1,character_head_hsolomonladypresidentfset01,64,64,54,54,Sprites/Pixel/character_head/icon_character_head1/character_head_hsolomonladypresidentfset01.png
character_head,icon_character_head1,character_head_neutral_dummy,64,64,55,60,Sprites/Pixel/character_head/icon_character_head1/character_head_neutral_dummy.png
character_head,icon_character_head1,character_head_tbosshierophantmset02,64,64,60,49,Sprites/Pixel/character_head/icon_character_head1/character_head_tbosshierophantmset02.png
character_head,icon_character_head1,character_head_hvildersistersingerfset01,64,64,44,62,Sprites/Pixel/character_head/icon_character_head1/character_head_hvildersistersingerfset01.png
character_head,icon_character_head1,character_head_hsolomonkinghashamset02,64,64,44,52,Sprites/Pixel/character_head/icon_character_head1/character_head_hsolomonkinghashamset02.png
character_head,icon_character_head1,character_head_solomondarkwizzardfset03,64,64,45,52,Sprites/Pixel/character_head/icon_character_head1/character_head_solomondarkwizzardfset03.png
character_head,icon_character_head1,character_head_zpvpnapper,64,64,50,55,Sprites/Pixel/character_head/icon_character_head1/character_head_zpvpnapper.png
character_head,icon_character_head1,character_head_uamonstermushroommset01,64,64,42,46,Sprites/Pixel/character_head/icon_character_head1/character_head_uamonstermushroommset01.png
character_head,icon_character_head1,character_head_tarotagilem2set01,64,64,44,60,Sprites/Pixel/character_head/icon_character_head1/character_head_tarotagilem2set01.png
character_head,icon_character_head1,character_head_monsterraccoonmset03,64,64,47,54,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterraccoonmset03.png
character_head,icon_character_head1,character_head_hluciasilverwolffset02,64,64,48,57,Sprites/Pixel/character_head/icon_character_head1/character_head_hluciasilverwolffset02.png
character_head,icon_character_head1,character_head_ycicebox,64,64,54,60,Sprites/Pixel/character_head/icon_character_head1/character_head_ycicebox.png
character_head,icon_character_head1,character_head_solomondarkwizzardfset02,64,64,45,52,Sprites/Pixel/character_head/icon_character_head1/character_head_solomondarkwizzardfset02.png
character_head,icon_character_head1,character_head_tkrabbit01set02,64,64,26,38,Sprites/Pixel/character_head/icon_character_head1/character_head_tkrabbit01set02.png
character_head,icon_character_head1,character_head_scorchjavelinfset01,64,64,44,56,Sprites/Pixel/character_head/icon_character_head1/character_head_scorchjavelinfset01.png
character_head,icon_character_head1,character_head_cocoabook,64,64,46,30,Sprites/Pixel/character_head/icon_character_head1/character_head_cocoabook.png
character_head,icon_character_head1,character_head_hvildergraywolfmset01,64,64,52,60,Sprites/Pixel/character_head/icon_character_head1/character_head_hvildergraywolfmset01.png
character_head,icon_character_head1,character_head_piratelancermset01,64,64,42,54,Sprites/Pixel/character_head/icon_character_head1/character_head_piratelancermset01.png
character_head,icon_character_head1,character_head_npc63,64,64,46,54,Sprites/Pixel/character_head/icon_character_head1/character_head_npc63.png
character_head,icon_character_head1,character_head_monsterraccoonmset01,64,64,47,54,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterraccoonmset01.png
character_head,icon_character_head1,character_head_darklighticewizzardmset01,64,64,50,54,Sprites/Pixel/character_head/icon_character_head1/character_head_darklighticewizzardmset01.png
character_head,icon_character_head1,character_head_brambleknightslongswordfset01,64,64,44,60,Sprites/Pixel/character_head/icon_character_head1/character_head_brambleknightslongswordfset01.png
character_head,icon_character_head1,character_head_npc27,64,64,43,60,Sprites/Pixel/character_head/icon_character_head1/character_head_npc27.png
character_head,icon_character_head1,character_head_tbossstrengthmset01,64,64,60,60,Sprites/Pixel/character_head/icon_character_head1/character_head_tbossstrengthmset01.png
character_head,icon_character_head1,character_head_iriaguardianmset02,64,64,44,58,Sprites/Pixel/character_head/icon_character_head1/character_head_iriaguardianmset02.png
character_head,icon_character_head1,character_head_monsterfrogmset04,64,64,49,45,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterfrogmset04.png
character_head,icon_character_head1,character_head_npc62,64,64,40,52,Sprites/Pixel/character_head/icon_character_head1/character_head_npc62.png
character_head,icon_character_head1,character_head_monsterspidermset02,64,64,58,56,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterspidermset02.png
character_head,icon_character_head1,character_head_monsternightmarem2set01,64,64,52,54,Sprites/Pixel/character_head/icon_character_head1/character_head_monsternightmarem2set01.png
character_head,icon_character_head1,character_head_thrower,64,64,52,56,Sprites/Pixel/character_head/icon_character_head1/character_head_thrower.png
character_head,icon_character_head1,character_head_npc71,64,64,60,60,Sprites/Pixel/character_head/icon_character_head1/character_head_npc71.png
character_head,icon_character_head1,character_head_common,64,64,60,60,Sprites/Pixel/character_head/icon_character_head1/character_head_common.png
character_head,icon_character_head1,character_head_scorchguardianmset01,64,64,50,60,Sprites/Pixel/character_head/icon_character_head1/character_head_scorchguardianmset01.png
character_head,icon_character_head1,character_head_tbossstarmset01,64,64,59,62,Sprites/Pixel/character_head/icon_character_head1/character_head_tbossstarmset01.png
character_head,icon_character_head1,character_head_hsolomonparrotgirlfset01,64,64,48,58,Sprites/Pixel/character_head/icon_character_head1/character_head_hsolomonparrotgirlfset01.png
character_head,icon_character_head1,character_head_policenightwalkermset01,64,64,52,55,Sprites/Pixel/character_head/icon_character_head1/character_head_policenightwalkermset01.png
character_head,icon_character_head1,character_head_tkrabbit01,64,64,26,38,Sprites/Pixel/character_head/icon_character_head1/character_head_tkrabbit01.png
character_head,icon_character_head1,character_head_knightsguardianm3set01,64,64,45,60,Sprites/Pixel/character_head/icon_character_head1/character_head_knightsguardianm3set01.png
character_head,icon_character_head1,character_head_tkbird03,64,64,32,30,Sprites/Pixel/character_head/icon_character_head1/character_head_tkbird03.png
character_head,icon_character_head1,character_head_luciaicewizzardfset03,64,64,52,52,Sprites/Pixel/character_head/icon_character_head1/character_head_luciaicewizzardfset03.png
character_head,icon_character_head1,character_head_monsterfireballmset01,64,64,59,60,Sprites/Pixel/character_head/icon_character_head1/character_head_monsterfireballmset01.png
character_head,icon_character_head1,character_head_npc32,64,64,44,58,Sprites/Pixel/character_head/icon_character_head1/character_head_npc32.png
character_head,icon_character_head1,character_head_npc69,64,64,60,60,Sprites/Pixel/character_head/icon_character_head1/character_head_npc69.png
character_head,icon_character_head1,character_head_luciaguardianmset02,64,64,44,55,Sprites/Pixel/character_head/icon_character_head1/character_head_luciaguardianmset02.png
character_head,icon_character_head1,character_head_scorchdarkwizzardfset01,64,64,45,52,Sprites/Pixel/character_head/icon_character_head1/character_head_scorchdarkwizzardfset01.png
character_head,icon_character_head1,character_head_crimsoncrossbowmset01,64,64,46,60,Sprites/Pixel/character_head/icon_character_head1/character_head_crimsoncrossbowmset01.png
